iter	dur_s	exit	retries	phase_mcyc	phase_wall_s
1	2600	124	?	?	?
2	2600	124	?	?	?
4	2600	124	?	?	?
3	2600	124	?	?	?
5	2600	124	?	?	?
6	2600	124	?	?	?
7	2600	124	?	?	?
8	2600	124	?	?	?
9	2600	124	?	?	?
10	2600	124	?	?	?
11	2600	124	?	?	?
12	2600	124	?	?	?
13	2600	124	?	?	?
14	2600	124	?	?	?
15	2600	124	?	?	?
16	2600	124	?	?	?
17	2600	124	?	?	?
18	2600	124	?	?	?
19	2600	124	?	?	?
20	2600	124	?	?	?
